,age,job,marital,education,credits,balance,housing,loan,contact_type,day,duration,campaign,pdays,previous,poutcome,subscription,month_num
16360,44,entrepreneur,married,tertiary,no,1808,yes,no,cellular,9,127,1,-1,0,2,0,7
16361,44,entrepreneur,married,tertiary,no,1631,yes,no,unknown,6,346,2,-1,0,2,0,5
16362,44,entrepreneur,married,tertiary,no,1631,yes,no,cellular,17,81,1,195,2,0,0,11
16363,44,entrepreneur,married,tertiary,no,121,no,no,cellular,9,248,1,91,1,1,1,11
16364,44,entrepreneur,married,tertiary,no,121,no,no,cellular,10,412,1,-1,0,2,1,8
16365,44,entrepreneur,married,tertiary,no,1080,no,yes,unknown,4,566,3,-1,0,2,0,7
16366,44,entrepreneur,married,tertiary,no,1,yes,no,cellular,13,123,2,-1,0,2,0,5
16367,44,entrepreneur,married,tertiary,no,0,yes,no,unknown,9,300,1,-1,0,2,0,7
16368,44,entrepreneur,married,tertiary,no,-1,no,yes,cellular,21,63,2,-1,0,2,0,11
16369,44,entrepreneur,married,secondary,yes,-848,yes,no,unknown,19,468,1,-1,0,2,0,5
16370,44,entrepreneur,married,secondary,no,93,no,no,cellular,7,125,2,-1,0,2,0,7
16371,44,entrepreneur,married,secondary,no,887,yes,no,cellular,3,93,2,-1,0,2,0,4
16372,44,entrepreneur,married,secondary,no,887,yes,no,cellular,17,519,1,14,2,0,0,4
16373,44,entrepreneur,married,secondary,no,860,yes,yes,cellular,6,96,2,295,5,0,0,5
16374,44,entrepreneur,married,secondary,no,781,no,yes,cellular,14,194,2,-1,0,2,0,7
16375,44,entrepreneur,married,secondary,no,692,no,no,unknown,18,73,4,-1,0,2,0,6
16376,44,entrepreneur,married,secondary,no,6649,yes,no,cellular,19,354,2,-1,0,2,0,11
16377,44,entrepreneur,married,secondary,no,4389,yes,no,cellular,15,149,4,-1,0,2,0,7
16378,44,entrepreneur,married,secondary,no,320,yes,yes,cellular,5,269,3,234,2,3,0,2
16379,44,entrepreneur,married,secondary,no,2878,yes,no,telephone,19,125,3,-1,0,2,0,11
16380,44,entrepreneur,married,secondary,no,242,no,yes,cellular,21,100,4,-1,0,2,0,7
16381,44,entrepreneur,married,secondary,no,168,no,no,unknown,19,167,2,-1,0,2,0,6
16382,44,entrepreneur,married,secondary,no,1442,no,no,cellular,18,280,2,-1,0,2,0,11
16383,44,entrepreneur,married,secondary,no,0,no,no,unknown,14,211,2,-1,0,2,0,5
16384,44,entrepreneur,married,secondary,no,-20,no,no,unknown,28,167,3,-1,0,2,0,5
16385,44,entrepreneur,married,secondary,no,-165,yes,yes,unknown,4,184,2,-1,0,2,0,6
16386,44,entrepreneur,married,primary,no,650,yes,no,cellular,6,142,2,-1,0,2,0,5
16387,44,entrepreneur,married,primary,no,58,yes,no,unknown,7,113,3,-1,0,2,0,5
16388,44,entrepreneur,married,primary,no,5039,no,no,cellular,8,317,2,-1,0,2,0,5
16389,44,entrepreneur,married,primary,no,5038,no,no,cellular,7,199,7,-1,0,2,0,7
16390,44,entrepreneur,married,primary,no,276,yes,yes,unknown,15,219,1,-1,0,2,0,5
16391,44,entrepreneur,married,primary,no,1434,yes,no,cellular,18,284,3,-1,0,2,0,5
16392,44,entrepreneur,divorced,tertiary,no,316,yes,no,cellular,18,244,1,-1,0,2,0,11
16393,44,entrepreneur,divorced,tertiary,no,20179,yes,yes,cellular,21,163,1,-1,0,2,0,11
16394,44,entrepreneur,divorced,tertiary,no,134,yes,no,cellular,12,78,5,-1,0,2,0,5
16395,44,entrepreneur,divorced,secondary,no,456,no,no,unknown,20,110,3,-1,0,2,0,6
16396,44,entrepreneur,divorced,secondary,no,1,no,no,cellular,31,388,4,-1,0,2,0,7
16397,44,entrepreneur,divorced,secondary,no,-600,yes,yes,cellular,29,367,3,-1,0,2,0,1
16398,44,entrepreneur,divorced,secondary,no,-143,yes,no,unknown,2,66,6,-1,0,2,0,6
16399,44,blue-collar,single,unknown,no,4330,no,no,unknown,18,16,9,-1,0,2,0,6
16400,44,blue-collar,single,unknown,no,2167,yes,no,unknown,7,1273,1,-1,0,2,0,5
16401,44,blue-collar,single,unknown,no,0,yes,no,unknown,23,354,4,-1,0,2,0,5
16402,44,blue-collar,single,unknown,no,-101,yes,no,unknown,14,143,1,-1,0,2,0,5
16403,44,blue-collar,single,tertiary,no,827,yes,no,unknown,18,65,4,-1,0,2,0,6
16404,44,blue-collar,single,secondary,no,712,yes,yes,cellular,6,740,3,-1,0,2,1,4
16405,44,blue-collar,single,secondary,no,641,no,no,unknown,15,257,1,-1,0,2,0,5
16406,44,blue-collar,single,secondary,no,633,yes,no,unknown,13,1032,1,-1,0,2,0,5
16407,44,blue-collar,single,secondary,no,492,no,yes,cellular,12,209,2,351,3,3,0,5
16408,44,blue-collar,single,secondary,no,36,yes,no,unknown,8,712,1,-1,0,2,0,5
16409,44,blue-collar,single,secondary,no,34,yes,no,unknown,5,404,4,-1,0,2,0,5
16410,44,blue-collar,single,secondary,no,292,no,yes,cellular,17,1153,4,-1,0,2,1,7
16411,44,blue-collar,single,secondary,no,276,yes,no,unknown,29,13,1,411,6,0,0,6
16412,44,blue-collar,single,secondary,no,259,yes,no,unknown,6,163,2,-1,0,2,0,6
16413,44,blue-collar,single,secondary,no,25,yes,no,cellular,12,244,3,-1,0,2,0,5
16414,44,blue-collar,single,secondary,no,184,yes,no,cellular,11,196,2,-1,0,2,0,5
16415,44,blue-collar,single,secondary,no,0,yes,no,cellular,4,64,2,19,1,0,0,5
16416,44,blue-collar,single,secondary,no,0,yes,no,cellular,15,442,1,-1,0,2,0,4
16417,44,blue-collar,single,secondary,no,0,no,no,cellular,20,133,1,-1,0,2,1,4
16418,44,blue-collar,single,secondary,no,-435,yes,no,unknown,27,141,2,-1,0,2,0,5
16419,44,blue-collar,single,secondary,no,-292,yes,no,unknown,2,179,7,-1,0,2,0,6
16420,44,blue-collar,single,secondary,no,-215,yes,no,unknown,27,163,2,-1,0,2,0,5
16421,44,blue-collar,single,secondary,no,-212,yes,yes,unknown,7,103,4,-1,0,2,0,5
16422,44,blue-collar,single,secondary,no,-210,yes,no,cellular,11,73,4,-1,0,2,0,5
16423,44,blue-collar,single,primary,no,99,no,no,unknown,17,187,7,-1,0,2,0,6
16424,44,blue-collar,single,primary,no,97,yes,no,unknown,23,95,14,-1,0,2,0,5
16425,44,blue-collar,single,primary,no,787,yes,no,unknown,30,570,2,-1,0,2,0,5
16426,44,blue-collar,single,primary,no,38,yes,no,cellular,5,157,4,-1,0,2,0,5
16427,44,blue-collar,single,primary,no,36,yes,no,cellular,15,551,1,371,2,0,1,5
16428,44,blue-collar,single,primary,no,343,yes,yes,cellular,18,19,7,-1,0,2,0,5
16429,44,blue-collar,single,primary,no,287,no,no,cellular,29,301,1,-1,0,2,0,1
16430,44,blue-collar,single,primary,no,1593,yes,no,unknown,29,828,3,-1,0,2,1,5
16431,44,blue-collar,single,primary,no,1593,yes,no,cellular,19,201,2,174,3,1,0,11
16432,44,blue-collar,single,primary,no,142,yes,no,cellular,9,668,1,-1,0,2,0,7
16433,44,blue-collar,single,primary,no,1308,no,yes,unknown,19,161,1,-1,0,2,0,6
16434,44,blue-collar,single,primary,no,116,yes,no,unknown,15,160,1,-1,0,2,0,5
16435,44,blue-collar,single,primary,no,10984,no,no,unknown,20,258,18,-1,0,2,0,6
16436,44,blue-collar,single,primary,no,0,yes,no,cellular,24,184,1,-1,0,2,0,7
16437,44,blue-collar,single,primary,no,-24,no,no,telephone,7,564,1,-1,0,2,0,7
16438,44,blue-collar,single,primary,no,-234,yes,yes,cellular,15,71,3,347,1,0,0,5
16439,44,blue-collar,married,unknown,no,879,no,no,telephone,31,28,1,-1,0,2,0,7
16440,44,blue-collar,married,unknown,no,391,no,no,unknown,6,355,4,-1,0,2,0,6
16441,44,blue-collar,married,unknown,no,3373,yes,no,cellular,20,48,2,342,1,0,0,4
16442,44,blue-collar,married,unknown,no,189,yes,no,unknown,26,175,3,-1,0,2,0,5
16443,44,blue-collar,married,unknown,no,15578,yes,no,unknown,29,401,1,-1,0,2,0,5
16444,44,blue-collar,married,unknown,no,1529,yes,no,cellular,30,347,1,-1,0,2,1,4
16445,44,blue-collar,married,unknown,no,146,yes,no,unknown,15,483,1,-1,0,2,1,5
16446,44,blue-collar,married,unknown,no,1149,yes,no,cellular,21,67,5,-1,0,2,0,11
16447,44,blue-collar,married,tertiary,no,2185,yes,no,unknown,16,698,1,-1,0,2,0,5
16448,44,blue-collar,married,tertiary,no,1371,no,no,cellular,13,788,3,363,4,3,0,5
16449,44,blue-collar,married,secondary,yes,105,yes,no,cellular,20,586,1,-1,0,2,1,4
16450,44,blue-collar,married,secondary,yes,-617,yes,no,unknown,8,172,1,-1,0,2,0,5
16451,44,blue-collar,married,secondary,no,978,no,no,unknown,3,385,6,-1,0,2,0,7
16452,44,blue-collar,married,secondary,no,96,yes,no,cellular,31,547,2,-1,0,2,0,7
16453,44,blue-collar,married,secondary,no,88,yes,no,cellular,2,275,1,-1,0,2,1,7
16454,44,blue-collar,married,secondary,no,879,yes,no,cellular,3,383,1,-1,0,2,0,4
16455,44,blue-collar,married,secondary,no,878,yes,no,cellular,2,130,1,-1,0,2,0,6
16456,44,blue-collar,married,secondary,no,87,yes,no,unknown,19,193,3,-1,0,2,0,5
16457,44,blue-collar,married,secondary,no,8666,no,no,telephone,6,172,1,-1,0,2,0,4
16458,44,blue-collar,married,secondary,no,85,yes,no,unknown,9,116,2,-1,0,2,0,5
16459,44,blue-collar,married,secondary,no,841,no,no,cellular,28,504,4,-1,0,2,0,7
16460,44,blue-collar,married,secondary,no,837,yes,no,cellular,6,218,1,-1,0,2,0,2
16461,44,blue-collar,married,secondary,no,797,yes,no,cellular,17,246,2,-1,0,2,0,4
16462,44,blue-collar,married,secondary,no,794,yes,no,cellular,5,342,1,252,1,3,0,2
16463,44,blue-collar,married,secondary,no,788,yes,no,cellular,17,392,1,-1,0,2,0,4
16464,44,blue-collar,married,secondary,no,78,yes,no,unknown,12,253,2,-1,0,2,0,5
16465,44,blue-collar,married,secondary,no,776,yes,no,unknown,29,306,1,-1,0,2,0,5
16466,44,blue-collar,married,secondary,no,72,yes,no,unknown,29,456,1,-1,0,2,0,5
16467,44,blue-collar,married,secondary,no,701,no,yes,unknown,3,269,2,-1,0,2,0,7
16468,44,blue-collar,married,secondary,no,701,no,yes,cellular,21,103,1,141,2,0,0,11
16469,44,blue-collar,married,secondary,no,669,yes,no,cellular,13,15,7,-1,0,2,0,5
16470,44,blue-collar,married,secondary,no,6491,yes,no,unknown,29,244,1,-1,0,2,0,5
16471,44,blue-collar,married,secondary,no,6491,yes,no,cellular,19,126,2,174,1,0,0,11
16472,44,blue-collar,married,secondary,no,647,yes,no,cellular,6,276,2,-1,0,2,0,4
16473,44,blue-collar,married,secondary,no,630,no,no,cellular,30,192,2,-1,0,2,0,4
16474,44,blue-collar,married,secondary,no,594,no,no,unknown,11,340,1,-1,0,2,0,6
16475,44,blue-collar,married,secondary,no,582,no,yes,unknown,5,211,1,-1,0,2,0,5
16476,44,blue-collar,married,secondary,no,577,yes,no,unknown,28,199,3,-1,0,2,0,5
16477,44,blue-collar,married,secondary,no,575,yes,no,unknown,5,477,1,-1,0,2,0,5
16478,44,blue-collar,married,secondary,no,560,yes,no,unknown,15,80,1,-1,0,2,0,5
16479,44,blue-collar,married,secondary,no,545,yes,no,cellular,6,122,3,136,1,0,0,4
16480,44,blue-collar,married,secondary,no,5414,no,no,cellular,30,166,4,-1,0,2,0,7
16481,44,blue-collar,married,secondary,no,54,yes,no,unknown,5,197,1,-1,0,2,0,5
16482,44,blue-collar,married,secondary,no,508,yes,no,cellular,20,222,1,154,1,0,0,4
16483,44,blue-collar,married,secondary,no,508,yes,no,cellular,17,158,1,-1,0,2,0,11
16484,44,blue-collar,married,secondary,no,500,yes,no,cellular,14,86,2,304,2,0,0,5
16485,44,blue-collar,married,secondary,no,476,yes,no,unknown,13,473,1,-1,0,2,0,5
16486,44,blue-collar,married,secondary,no,476,no,no,cellular,14,173,6,-1,0,2,0,7
16487,44,blue-collar,married,secondary,no,466,yes,yes,cellular,14,158,5,350,1,3,0,5
16488,44,blue-collar,married,secondary,no,4236,yes,no,cellular,4,378,3,-1,0,2,0,5
16489,44,blue-collar,married,secondary,no,406,yes,no,unknown,4,222,1,-1,0,2,0,6
16490,44,blue-collar,married,secondary,no,3813,yes,no,unknown,3,771,1,-1,0,2,0,6
16491,44,blue-collar,married,secondary,no,376,yes,no,cellular,21,61,4,-1,0,2,0,11
16492,44,blue-collar,married,secondary,no,373,yes,no,unknown,8,122,2,-1,0,2,0,5
16493,44,blue-collar,married,secondary,no,3610,yes,no,unknown,29,23,15,-1,0,2,0,5
16494,44,blue-collar,married,secondary,no,337,yes,no,telephone,28,257,3,-1,0,2,0,7
16495,44,blue-collar,married,secondary,no,3348,no,yes,cellular,24,504,2,-1,0,2,0,7
16496,44,blue-collar,married,secondary,no,326,yes,no,unknown,14,35,2,-1,0,2,0,5
16497,44,blue-collar,married,secondary,no,3224,yes,no,unknown,30,306,1,-1,0,2,0,5
16498,44,blue-collar,married,secondary,no,3060,yes,no,cellular,20,113,1,189,2,0,0,11
16499,44,blue-collar,married,secondary,no,3060,yes,no,cellular,20,87,2,151,3,0,0,4
16500,44,blue-collar,married,secondary,no,2979,yes,no,cellular,18,18,5,178,3,3,0,5
16501,44,blue-collar,married,secondary,no,294,yes,no,unknown,19,66,2,-1,0,2,0,5
16502,44,blue-collar,married,secondary,no,294,yes,no,cellular,2,246,1,259,2,0,0,2
16503,44,blue-collar,married,secondary,no,289,no,no,unknown,11,300,1,-1,0,2,0,6
16504,44,blue-collar,married,secondary,no,2885,yes,no,unknown,30,63,3,-1,0,2,0,5
16505,44,blue-collar,married,secondary,no,274,yes,yes,unknown,6,409,1,-1,0,2,0,5
16506,44,blue-collar,married,secondary,no,268,no,no,cellular,26,127,5,-1,0,2,0,8
16507,44,blue-collar,married,secondary,no,261,yes,no,unknown,19,87,5,-1,0,2,0,5
16508,44,blue-collar,married,secondary,no,2523,yes,no,unknown,29,1236,2,-1,0,2,0,5
16509,44,blue-collar,married,secondary,no,249,yes,yes,unknown,5,173,3,-1,0,2,0,6
16510,44,blue-collar,married,secondary,no,2455,yes,no,telephone,18,18,1,-1,0,2,0,11
16511,44,blue-collar,married,secondary,no,236,yes,no,unknown,12,596,1,-1,0,2,0,5
16512,44,blue-collar,married,secondary,no,233,no,yes,cellular,9,150,3,-1,0,2,0,7
16513,44,blue-collar,married,secondary,no,23,yes,no,unknown,12,388,2,-1,0,2,0,5
16514,44,blue-collar,married,secondary,no,23,no,no,cellular,23,56,1,-1,0,2,0,7
16515,44,blue-collar,married,secondary,no,215,no,yes,cellular,28,180,5,-1,0,2,0,7
16516,44,blue-collar,married,secondary,no,2092,no,yes,unknown,18,452,1,-1,0,2,0,6
16517,44,blue-collar,married,secondary,no,2017,yes,no,unknown,14,74,3,-1,0,2,0,5
16518,44,blue-collar,married,secondary,no,199,yes,no,cellular,12,150,7,-1,0,2,0,5
16519,44,blue-collar,married,secondary,no,1944,yes,no,unknown,14,222,5,-1,0,2,0,5
16520,44,blue-collar,married,secondary,no,1910,yes,no,unknown,5,41,1,-1,0,2,0,6
16521,44,blue-collar,married,secondary,no,1786,yes,no,unknown,15,452,2,-1,0,2,0,5
16522,44,blue-collar,married,secondary,no,17,yes,no,unknown,19,153,14,-1,0,2,0,6
16523,44,blue-collar,married,secondary,no,1697,yes,no,unknown,4,150,2,-1,0,2,1,7
16524,44,blue-collar,married,secondary,no,1678,yes,no,unknown,17,120,1,-1,0,2,0,6
16525,44,blue-collar,married,secondary,no,1671,no,no,unknown,12,149,1,-1,0,2,0,6
16526,44,blue-collar,married,secondary,no,167,yes,no,cellular,15,79,2,373,1,0,0,5
16527,44,blue-collar,married,secondary,no,16178,yes,no,cellular,21,297,1,-1,0,2,0,11
16528,44,blue-collar,married,secondary,no,1495,yes,no,cellular,1,82,1,142,1,0,0,10
16529,44,blue-collar,married,secondary,no,144,yes,no,unknown,5,247,2,-1,0,2,0,5
16530,44,blue-collar,married,secondary,no,1397,no,no,cellular,20,326,1,-1,0,2,0,11
16531,44,blue-collar,married,secondary,no,138,yes,no,unknown,8,283,3,-1,0,2,0,5
16532,44,blue-collar,married,secondary,no,1343,yes,yes,cellular,8,414,2,287,2,0,0,5
16533,44,blue-collar,married,secondary,no,1340,yes,no,unknown,13,244,1,-1,0,2,0,5
16534,44,blue-collar,married,secondary,no,1324,yes,no,telephone,25,119,1,89,2,3,0,10
16535,44,blue-collar,married,secondary,no,1311,yes,no,cellular,13,184,1,364,1,0,0,5
16536,44,blue-collar,married,secondary,no,1308,no,no,cellular,30,334,1,-1,0,2,0,1
16537,44,blue-collar,married,secondary,no,130,yes,yes,cellular,11,528,1,-1,0,2,0,5
16538,44,blue-collar,married,secondary,no,129,yes,yes,unknown,5,189,2,-1,0,2,0,5
16539,44,blue-collar,married,secondary,no,1147,yes,no,unknown,18,23,3,-1,0,2,0,6
16540,44,blue-collar,married,secondary,no,1127,no,no,cellular,16,399,1,-1,0,2,0,6
16541,44,blue-collar,married,secondary,no,1087,yes,no,unknown,19,100,2,-1,0,2,0,5
16542,44,blue-collar,married,secondary,no,1081,yes,no,unknown,20,304,2,-1,0,2,0,5
16543,44,blue-collar,married,secondary,no,1071,yes,no,cellular,11,143,3,357,1,0,0,5
16544,44,blue-collar,married,secondary,no,1025,yes,no,unknown,18,200,1,-1,0,2,0,6
16545,44,blue-collar,married,secondary,no,1025,yes,no,cellular,21,116,2,202,1,0,0,12
16546,44,blue-collar,married,secondary,no,1,yes,no,unknown,7,281,2,-1,0,2,0,5
16547,44,blue-collar,married,secondary,no,0,yes,no,unknown,14,101,2,-1,0,2,0,5
16548,44,blue-collar,married,secondary,no,0,yes,no,cellular,21,90,1,-1,0,2,0,7
16549,44,blue-collar,married,secondary,no,0,yes,no,cellular,17,139,3,-1,0,2,0,11
16550,44,blue-collar,married,secondary,no,0,no,no,unknown,18,26,7,-1,0,2,0,6
16551,44,blue-collar,married,secondary,no,0,no,no,cellular,5,113,2,-1,0,2,0,5
16552,44,blue-collar,married,secondary,no,0,no,no,cellular,30,684,2,-1,0,2,1,7
16553,44,blue-collar,married,secondary,no,-99,yes,no,unknown,6,111,2,-1,0,2,0,5
16554,44,blue-collar,married,secondary,no,-95,yes,no,unknown,8,110,1,-1,0,2,0,5
16555,44,blue-collar,married,secondary,no,-73,yes,no,unknown,28,80,9,-1,0,2,0,5
16556,44,blue-collar,married,secondary,no,-674,yes,no,unknown,5,257,1,-1,0,2,0,5
16557,44,blue-collar,married,secondary,no,-54,yes,yes,unknown,26,437,1,-1,0,2,0,5
16558,44,blue-collar,married,secondary,no,-448,yes,no,unknown,18,149,2,-1,0,2,0,6
16559,44,blue-collar,married,secondary,no,-431,yes,no,unknown,29,52,8,-1,0,2,0,5
16560,44,blue-collar,married,secondary,no,-225,yes,no,cellular,6,319,2,-1,0,2,0,5
16561,44,blue-collar,married,secondary,no,-182,yes,yes,cellular,14,10,10,-1,0,2,0,5
16562,44,blue-collar,married,primary,yes,0,no,yes,unknown,20,144,1,-1,0,2,0,6
16563,44,blue-collar,married,primary,no,976,yes,no,cellular,11,164,2,-1,0,2,0,5
16564,44,blue-collar,married,primary,no,953,yes,no,cellular,11,772,2,357,1,0,0,5
16565,44,blue-collar,married,primary,no,93,yes,no,cellular,17,230,1,-1,0,2,0,11
16566,44,blue-collar,married,primary,no,924,yes,no,unknown,4,89,3,-1,0,2,0,6
16567,44,blue-collar,married,primary,no,887,yes,no,cellular,12,165,2,363,1,0,0,5
16568,44,blue-collar,married,primary,no,858,yes,no,unknown,21,362,5,-1,0,2,0,5
16569,44,blue-collar,married,primary,no,8,no,no,cellular,28,531,1,-1,0,2,0,1
16570,44,blue-collar,married,primary,no,77,yes,no,unknown,29,23,1,-1,0,2,0,5
16571,44,blue-collar,married,primary,no,753,yes,no,unknown,8,151,2,-1,0,2,0,5
16572,44,blue-collar,married,primary,no,75,no,no,unknown,16,107,3,-1,0,2,0,5
16573,44,blue-collar,married,primary,no,749,yes,no,unknown,16,424,2,-1,0,2,0,6
16574,44,blue-collar,married,primary,no,711,no,no,unknown,17,291,1,-1,0,2,0,6
16575,44,blue-collar,married,primary,no,67,yes,no,unknown,6,220,2,-1,0,2,0,5
16576,44,blue-collar,married,primary,no,658,yes,no,telephone,24,236,2,-1,0,2,0,7
16577,44,blue-collar,married,primary,no,6393,no,no,cellular,22,156,20,-1,0,2,0,7
16578,44,blue-collar,married,primary,no,622,yes,no,unknown,21,66,1,-1,0,2,0,2
16579,44,blue-collar,married,primary,no,617,yes,no,unknown,13,227,2,-1,0,2,0,5
16580,44,blue-collar,married,primary,no,612,yes,yes,cellular,3,1091,1,135,1,0,0,4
16581,44,blue-collar,married,primary,no,612,yes,yes,cellular,19,131,1,-1,0,2,0,11
16582,44,blue-collar,married,primary,no,6,no,no,cellular,10,338,9,-1,0,2,0,7
16583,44,blue-collar,married,primary,no,582,no,no,cellular,21,83,2,-1,0,2,0,7
16584,44,blue-collar,married,primary,no,513,yes,no,cellular,6,338,4,-1,0,2,0,5
16585,44,blue-collar,married,primary,no,503,yes,no,unknown,7,629,2,-1,0,2,0,5
16586,44,blue-collar,married,primary,no,4581,yes,no,cellular,15,520,3,146,2,0,0,4
16587,44,blue-collar,married,primary,no,420,yes,no,unknown,7,110,2,-1,0,2,0,5
16588,44,blue-collar,married,primary,no,417,yes,no,unknown,2,322,5,-1,0,2,0,6
16589,44,blue-collar,married,primary,no,412,yes,no,unknown,15,56,13,-1,0,2,0,5
16590,44,blue-collar,married,primary,no,4031,yes,no,cellular,7,983,4,-1,0,2,1,5
16591,44,blue-collar,married,primary,no,401,yes,no,cellular,18,41,1,-1,0,2,0,5
16592,44,blue-collar,married,primary,no,3753,yes,no,unknown,28,122,4,-1,0,2,0,5
16593,44,blue-collar,married,primary,no,362,yes,no,cellular,15,180,1,-1,0,2,0,5
16594,44,blue-collar,married,primary,no,353,yes,no,unknown,13,705,1,-1,0,2,0,5
16595,44,blue-collar,married,primary,no,3433,yes,no,unknown,2,548,8,-1,0,2,0,6
16596,44,blue-collar,married,primary,no,3407,yes,no,unknown,15,179,2,-1,0,2,0,5
16597,44,blue-collar,married,primary,no,321,yes,no,unknown,11,59,8,-1,0,2,0,6
16598,44,blue-collar,married,primary,no,318,no,no,telephone,22,287,2,-1,0,2,0,7
16599,44,blue-collar,married,primary,no,314,yes,no,unknown,30,742,2,-1,0,2,0,5
16600,44,blue-collar,married,primary,no,3113,no,no,cellular,14,331,2,-1,0,2,0,7
16601,44,blue-collar,married,primary,no,3057,yes,no,unknown,26,98,4,-1,0,2,0,5
16602,44,blue-collar,married,primary,no,300,yes,no,unknown,13,297,3,-1,0,2,0,5
16603,44,blue-collar,married,primary,no,2958,yes,no,unknown,3,229,2,-1,0,2,0,6
16604,44,blue-collar,married,primary,no,292,no,no,cellular,31,99,4,-1,0,2,0,7
16605,44,blue-collar,married,primary,no,2791,no,no,unknown,18,335,1,-1,0,2,0,6
16606,44,blue-collar,married,primary,no,279,yes,no,cellular,17,85,1,339,6,3,0,4
16607,44,blue-collar,married,primary,no,276,yes,no,cellular,30,535,2,-1,0,2,0,7
16608,44,blue-collar,married,primary,no,271,yes,yes,unknown,9,94,1,-1,0,2,0,5
16609,44,blue-collar,married,primary,no,2657,yes,no,unknown,20,202,2,-1,0,2,0,6
